0.14234576122345766,-0.2746489833346791,-0.05024228358510187
0.14674002027864835,-0.2804092443675535,-0.04374527656600037
0.15088613011455843,-0.2861451136665184,-0.03706614513811307
0.15477733160019527,-0.2918463765717209,-0.030206453286348117
0.15840719549721857,-0.2975024169854087,-0.02316837720370678
0.16176965104434476,-0.3031022702210092,-0.015954726501699847
0.16485901204063427,-0.3086346776900363,-0.008568960715507518
0.16767000051253655,-0.31408814255357476,-0.0010152010681389156
0.17019776813918122,-0.3194509855811963,0.006701762421732556
0.17243791566737607,-0.324711400595281,0.014576468317748335
0.17438651057371024,-0.3298575090186049,0.022602785406154072
0.17604010322996602,-0.33487741317627145,0.030773918350382158
0.17739574180498166,-0.3397592481214075,0.039082417110062426
0.17845098609694077,-0.3444912318524449,0.04752018988910286
0.17920392044043051,-0.3490617138659664,0.056078519402255576
0.17965316577757792,-0.35345922204289343,0.06474808227924897
0.17979789092642912,-0.3576725078987263,0.0735189714556985
0.17963782302585754,-0.3616905902431477,0.08238072142722705
0.17917325708722398,-0.36550279729366353,0.09132233626515701
0.17840506454050328,-0.3690988072753896,0.10033232030730273
0.1773347006277634,-0.3724686875178408,0.10939871144507479
0.17596421047029848,-0.37560293203265854,0.11850911692819446
0.17429623361756963,-0.37849249752630537,0.12765075160115735
0.1723340068762651,-0.3811288377711819,0.13681047847187705
0.17008136521591952,-0.3835039362293097,0.14597485149361206
0.16754274055313945,-0.38561033679624224,0.15513016041742136
0.16472315822896222,-0.38744117251043825,0.16426247754518483
0.16162823101255366,-0.3889901920558866,0.17335770618388235
0.158264150488587,-0.39025178387392856,0.18240163057156653
0.1546376757144589,-0.391220997694409,0.191379967015476
0.15075611906617667,-0.39189356329664105,0.20027841595414506
0.14662732922744173,-0.3922659063171974,0.20908271462921468
0.1422596713143034,-0.3923351609340208,0.21777869002988592
0.1376620041668783,-0.3920991792744361,0.22635231175439993
0.13284365487915623,-0.39155653741783947,0.2347897444192695
0.12781439067697417,-0.39070653789152654,0.2430773992387675
0.12258438829199961,-0.3895492085895771,0.2512019843947764
0.11716420101522779,-0.3880852980791531,0.2591505538207437
0.11156472364633153,-0.3863162672951235,0.26691055403321823
0.10579715558454326,-0.38424427766172653,0.27446986866015144
0.09987296233202846,-0.38187217571811105,0.2818168603365578
0.09380383570146726,-0.379203474362191,0.28894040966483187
0.08760165303543802,-0.376242330863437,0.2958299509684474
0.08127843575597184,-0.3729935218292532,0.30247550460326944
0.07484630756821331,-0.36946241534071017,0.3088677056295234
0.06831745264250305,-0.3656549405010417,0.31499782868877363
0.06170407409453649,-0.36157755466393626,0.32085780897320276
0.055018353073805266,-0.3572372086279009,0.3264402592181809
